LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,BILL_AMT6,PAY_AMT6,default
110000,2,1,2,26,49603,2000,0
80000,2,1,2,24,0,0,0
20000,1,2,2,30,0,8644,0
200000,1,1,2,28,293,0,0
360000,1,3,1,62,91687,10000,0
170000,2,2,2,50,4968,0,0
500000,2,1,1,46,52190,53710,0
50000,2,2,2,24,10132,500,0
50000,1,3,1,52,41380,1800,0
80000,2,3,1,26,30492,1300,0
50000,1,1,2,31,33088,0,0
30000,2,2,2,23,29321,1001,1
30000,1,2,1,41,0,0,0
20000,1,3,2,23,18271,0,1
500000,1,1,2,29,250930,10996,0
170000,2,3,1,42,0,33290,0
20000,2,1,2,23,1068,462,0
90000,1,3,2,50,41874,1497,0
230000,1,1,1,35,0,0,1
210000,2,2,2,35,130687,5000,0
20000,1,2,2,23,17135,1000,0
60000,2,2,1,48,4532,3566,0
300000,2,2,1,29,1256,23265,0
50000,1,1,2,30,43685,0,0
50000,1,2,2,35,9058,301,1
500000,1,1,1,61,23491,217,0
490000,1,1,2,30,236555,10000,0
110000,2,3,1,29,107981,3000,0
360000,2,2,1,27,5575,776,1
80000,2,2,1,42,65000,0,0
180000,2,1,2,27,173667,1842,1
180000,2,1,2,27,583,5883,0
70000,2,2,2,22,49850,1518,0
140000,1,2,2,26,60890,2015,0
340000,2,1,2,30,2581,1865,0
70000,2,2,2,36,4014,0,1
300000,1,1,2,34,215438,7981,1
20000,2,2,2,23,19342,0,1
170000,2,2,1,42,1390,1215,0
280000,2,1,1,44,155955,4500,0
90000,2,3,2,50,46663,2000,0
160000,2,2,2,27,0,0,1
300000,2,1,2,46,0,0,1
60000,1,1,1,38,81397,2100,1
210000,1,1,1,46,1487,10194,0
130000,2,2,1,29,99296,3139,0
160000,2,1,2,35,-890,0,0
20000,2,1,2,37,0,0,1
240000,2,2,1,40,3915,2529,0
340000,2,1,1,38,80767,10000,0
150000,1,1,1,42,149438,0,0
180000,1,1,1,46,0,0,0
300000,2,1,2,26,84950,64629,0
180000,1,2,1,44,1110,1110,0
50000,2,2,2,22,7809,2110,0
50000,2,3,1,55,20083,1000,0
340000,1,1,1,37,7661,13379,0
190000,1,1,2,31,-421,0,1
180000,2,1,1,43,24297,26134,0
20000,1,3,2,28,7233,300,1
450000,1,2,2,29,81529,5200,0
100000,2,1,2,30,71060,2500,0
80000,1,2,2,26,77511,4000,0
10000,1,3,2,36,8959,900,1
20000,2,2,2,22,7371,500,0
260000,2,2,1,53,148107,15000,1
150000,1,3,1,52,99921,2215,1
500000,2,1,2,34,0,0,0
110000,2,1,1,46,1760,927,0
160000,1,2,1,32,103176,4000,0
200000,2,2,2,36,81667,2530,0
190000,2,1,1,45,80883,3500,0
180000,2,1,2,28,0,2771,1
50000,2,1,2,25,31307,0,1
100000,1,3,1,54,68006,2700,0
130000,2,2,2,29,125368,4980,1
120000,1,2,1,58,396,396,0
340000,2,3,2,37,256621,9014,0
20000,1,2,2,22,0,0,0
30000,1,2,1,34,28943,2000,1
250000,1,2,1,44,-1,0,0
70000,2,2,2,25,28621,1185,0
50000,2,2,3,47,39553,3000,0
280000,1,1,1,60,396,396,0
500000,2,2,1,46,58772,3000,0
140000,2,2,1,50,137251,5308,0
200000,2,2,2,31,95548,4000,0
50000,1,2,1,36,2400,0,1
320000,1,1,1,58,316,316,0
50000,2,3,1,59,47816,2210,0
30000,1,2,3,49,54,1000,0
100000,2,1,2,25,-150953,150400,0
340000,1,2,2,44,266723,12500,1
350000,2,2,1,38,9610,5731,0
20000,1,2,2,24,7647,1000,1
110000,1,1,2,26,77217,2000,0
290000,2,2,2,29,208000,8002,0
40000,1,2,2,26,20411,1850,1
120000,1,4,1,39,390,780,1
190000,1,1,1,55,540,742,0
150000,2,2,2,23,87601,3300,0
300000,2,1,2,42,-413,0,0
240000,2,2,1,32,8331,2666,0
60000,2,2,1,33,29763,0,1
150000,1,2,2,29,16157,28763,0
80000,2,3,2,47,48855,1832,0
160000,2,2,1,43,515,515,0
200000,1,1,1,30,54038,10000,0
90000,1,2,1,42,90529,4200,0
360000,1,2,1,38,0,0,0
350000,2,2,1,38,5952,6015,0
30000,2,3,1,51,24529,2001,0
40000,1,3,2,23,0,0,0
160000,1,2,2,24,127,0,0
200000,1,2,2,40,23883,3000,0
330000,1,1,2,33,129945,4000,0
500000,1,1,1,47,36770,0,0
500000,2,2,1,28,11239,1710,0
460000,2,1,1,54,56789,17540,0
120000,2,1,2,27,1569,2527,0
130000,2,2,1,45,990,9880,0
20000,1,1,2,22,11047,1000,0
170000,1,1,1,41,92400,780,0
50000,2,1,1,29,30063,1100,0
50000,1,2,1,36,5971,205,1
50000,1,3,1,43,18516,1000,0
220000,2,1,2,36,-38,7762,0
260000,2,3,2,38,18956,668,0
500000,2,1,1,54,318436,9000,0
20000,2,2,2,25,13878,2000,0
20000,1,3,2,40,0,0,1
80000,1,2,2,25,2000,5500,0
500000,1,2,1,35,4542,1000,0
160000,1,1,2,27,0,0,1
200000,1,2,2,27,-1136,0,0
50000,2,1,1,34,48453,2000,0
20000,1,2,2,25,12224,0,1
170000,2,2,1,38,88299,4000,0
10000,1,1,2,23,0,0,1
20000,2,3,2,28,20962,0,1
150000,2,2,2,29,1369,1845,0
470000,2,1,1,47,428239,28900,0
200000,2,1,1,32,9636,10000,0
130000,2,1,2,27,780,0,0
70000,2,3,2,40,16360,2000,0
270000,2,2,1,34,177013,5996,0
150000,1,3,2,27,36872,751,1
240000,2,1,1,41,-18,0,0
100000,2,2,1,60,0,144,0
200000,1,1,1,40,37084,4914,1
220000,1,1,2,33,30237,2000,0
70000,1,3,1,69,15435,1500,1
260000,1,2,2,44,55967,1681,0
180000,2,1,2,29,127963,5000,0
210000,2,3,2,35,1008,660,0
130000,2,2,1,36,95630,10000,0
320000,2,2,1,39,120897,4015,0
30000,2,2,2,27,28058,1100,1
50000,2,2,2,25,38203,10000,0
380000,2,2,2,27,3791,76,0
20000,2,2,2,22,10213,202,1
50000,1,2,2,31,0,0,0
140000,2,1,2,28,-18,0,0
150000,2,3,1,46,0,0,1
370000,1,1,2,36,222733,8000,1
100000,2,1,1,41,1238,0,0
100000,1,3,2,27,50366,2000,0
50000,1,2,1,29,19525,800,1
400000,2,1,2,33,3470,24096,0
250000,2,1,1,43,0,0,0
150000,2,3,1,45,8048,7000,0
120000,1,3,2,37,120615,0,1
260000,2,1,2,31,112364,5000,0
90000,2,2,2,23,58817,1800,0
130000,1,1,1,39,390,390,0
50000,2,2,2,29,48032,2971,1
120000,2,2,1,29,122067,5200,1
140000,1,3,2,33,722,1468,0
170000,2,1,2,34,99902,4000,0
330000,2,3,2,31,0,173,0
210000,1,2,1,33,18472,18660,1
300000,1,1,1,39,22644,7651,1
130000,2,2,1,39,77117,3000,0
360000,2,1,2,29,0,0,0
150000,1,2,2,26,8631,1000,0
90000,2,2,2,33,63733,0,1
260000,2,1,1,61,-20320,0,0
30000,2,3,1,21,23036,0,1
80000,2,2,1,45,80672,3010,0
500000,2,1,1,33,0,39037,0
20000,2,2,1,33,0,0,0
60000,1,3,2,36,17923,3045,0
210000,1,2,2,37,16229,2010,0
50000,1,1,2,24,33961,1600,1
350000,1,2,2,32,201360,8500,0
200000,1,2,2,37,0,0,0
280000,2,1,2,28,24892,106941,0
230000,1,1,1,41,2246,1172,0
200000,2,1,1,35,192851,6600,1
220000,2,1,1,32,222672,0,0
160000,2,2,2,30,200,1100,0
200000,2,2,2,29,133762,5100,0
60000,2,2,1,45,25474,9000,0
60000,2,3,1,33,28863,1100,0
380000,1,1,1,36,35010,2109,0
240000,1,1,1,38,690,0,0
70000,2,2,2,30,9764,195,0
180000,2,3,1,33,20650,21650,0
150000,2,2,2,42,0,0,0
140000,1,1,2,34,134470,1,1
200000,1,2,2,25,84809,10000,1
130000,2,1,2,24,98667,3700,1
180000,2,2,1,30,6826,2000,0
50000,2,2,2,30,920,534,0
80000,2,2,2,24,0,0,0
40000,2,2,1,23,33947,1362,0
210000,2,1,1,36,0,0,0
150000,2,1,2,29,0,0,0
280000,2,1,2,62,2500,0,1
100000,1,2,2,28,12609,38665,0
100000,1,2,1,33,72930,2800,1
50000,1,3,2,23,9456,118,1
150000,2,3,1,25,12854,40825,0
20000,1,1,2,40,0,0,0
270000,2,1,1,50,9466,2296,0
20000,2,2,1,28,0,780,1
50000,2,1,2,28,39012,1000,1
250000,1,2,1,53,166631,5000,0
80000,2,1,2,33,23470,1000,0
400000,1,2,1,40,359314,42617,1
50000,1,1,2,35,20015,681,0
50000,2,2,1,53,998,820,0
50000,2,1,1,34,30556,1000,0
280000,2,2,1,44,211812,5702,0
240000,2,1,2,29,19,643,1
30000,2,2,1,27,21568,900,1
250000,1,1,2,29,1398,1660,0
150000,2,1,3,55,165,1235,0
60000,2,2,2,23,29776,1000,0
50000,1,2,1,35,0,0,0
160000,1,2,1,33,124145,3800,0
100000,1,2,1,44,3230,0,0
70000,1,1,2,31,48820,1702,0
200000,2,2,2,35,0,0,0
500000,2,1,2,51,20897,88,0
180000,2,1,2,28,12398,5000,0
30000,1,1,2,31,17376,5000,0
360000,1,1,1,51,210989,8000,0
150000,1,1,2,36,107148,0,0
80000,1,2,2,26,79227,3400,1
150000,2,1,2,25,0,0,0
230000,1,2,1,50,0,0,0
100000,2,2,2,36,2238,154,0
60000,2,3,1,36,2160,0,1
50000,1,1,2,23,4891,2330,0
20000,1,2,2,22,17077,0,1
290000,2,1,2,30,0,0,0
110000,1,1,2,29,49264,72677,0
50000,2,2,2,22,23243,1800,0
230000,2,2,1,43,201836,7820,1
50000,1,2,2,30,0,0,1
150000,2,2,2,26,2250,0,0
20000,1,2,1,40,390,30500,1
90000,2,3,1,45,33318,1500,1
60000,2,1,2,26,-540,0,0
80000,1,1,2,26,0,0,0
280000,1,2,1,25,60316,1511,0
230000,2,1,1,36,0,0,0
100000,2,3,2,58,51404,30000,0
80000,2,1,2,24,765,390,0
60000,2,2,1,41,28291,2000,0
70000,1,2,1,35,50061,1718,0
110000,2,2,1,49,5785,48179,0
60000,1,2,2,26,422,20417,0
110000,1,2,2,26,39749,1500,0
120000,1,3,1,54,316,316,0
280000,2,2,2,43,657,3,0
50000,2,2,2,23,18810,670,0
20000,2,1,2,22,7800,9817,0
240000,2,1,2,30,0,0,0
50000,1,2,2,22,18577,475,0
200000,2,2,2,27,8619,39777,0
320000,1,2,2,28,4932,10306,0
20000,1,2,1,56,19400,0,1
50000,1,2,2,44,17976,818,1
180000,1,2,1,41,1828,366,1
80000,1,1,1,28,0,0,0
240000,2,2,1,48,158,1796,1
260000,2,2,2,28,10500,10500,0
80000,2,1,1,40,-156,1000,0
80000,1,2,1,40,59180,2200,1
100000,1,2,1,47,66135,3000,0
20000,1,2,1,64,678,0,1
130000,2,2,2,31,98401,3500,0
120000,2,2,1,28,0,0,0
90000,2,2,1,35,69313,3000,0
180000,2,2,2,25,390,1567,0
80000,2,1,2,32,61104,2200,0
130000,1,2,1,45,0,780,1
230000,2,1,2,26,6393,6504,0
130000,2,1,2,26,1285,1034,1
190000,1,2,2,33,154366,5000,0
210000,2,1,2,31,131440,5000,0
20000,2,3,1,52,15766,0,0
20000,1,1,2,23,19949,797,0
280000,2,2,2,30,0,330,0
500000,2,1,1,47,27920,5000,0
230000,1,1,1,39,634,0,1
130000,1,2,1,31,95521,3724,1
660000,1,1,2,40,119349,6000,0
350000,2,3,1,50,2076,6265,0
40000,1,3,2,24,40746,1201,1
50000,2,3,1,33,29375,1002,1
20000,1,2,1,43,14879,1000,1
80000,2,2,1,35,0,0,0
50000,2,2,2,23,19536,1000,0
290000,1,2,1,40,79060,5000,0
80000,2,1,2,27,183,1500,0
230000,1,3,2,29,229421,9100,0
30000,2,2,1,29,29913,600,0
200000,2,1,2,29,0,0,0
50000,2,2,2,26,29854,1097,1
50000,1,2,1,57,0,0,0
200000,2,1,1,48,4967,4134,0
20000,1,2,2,23,1780,0,0
50000,2,3,2,48,28929,1000,0
90000,1,1,2,31,59633,3000,1
30000,2,2,2,23,28684,1500,0
80000,2,2,2,30,49869,1763,0
20000,1,2,2,31,7679,0,0
50000,2,1,2,30,29087,5000,0
100000,1,1,2,33,81643,3253,0
210000,2,1,2,28,0,0,0
500000,2,1,1,38,2199,0,0
30000,1,2,2,25,8699,784,1
160000,2,2,1,41,0,0,1
180000,2,1,2,28,142176,5100,0
490000,2,1,1,37,12207,93707,0
50000,1,1,2,29,25349,10000,0
130000,1,1,2,27,84756,3100,0
50000,2,2,2,34,600,4275,1
200000,2,1,1,58,0,3390,0
50000,2,1,2,27,32514,1400,1
180000,2,1,2,33,2500,2598,0
500000,2,1,2,39,170,205,1
210000,2,2,1,46,2006,1344,1
20000,1,1,2,35,12416,0,1
190000,2,2,3,29,0,0,0
140000,1,3,2,29,95484,50000,0
20000,1,3,2,51,0,0,1
420000,2,1,2,29,111697,3500,0
180000,2,1,2,29,5983,7133,0
290000,1,2,2,28,217561,8238,0
190000,2,1,2,40,107391,4000,0
360000,1,1,1,39,264,264,0
20000,1,2,1,53,18557,1000,1
260000,2,2,1,32,27497,901,0
20000,1,3,1,55,7284,0,0
50000,1,3,1,52,15573,2000,0
250000,1,1,1,55,0,3861,0
30000,2,2,1,26,0,0,0
460000,1,2,2,30,313547,12272,0
80000,1,2,2,26,29120,1500,0
60000,2,2,1,35,7487,0,0
80000,2,2,2,26,75498,6500,0
90000,2,2,1,28,6266,22000,1
50000,2,2,2,34,26032,1000,0
50000,1,3,2,50,24177,1016,0
360000,2,1,1,41,77,100,1
360000,2,1,1,49,0,0,0
230000,2,1,2,29,30480,2000,0
240000,2,2,1,39,151559,10000,0
110000,2,2,1,27,68294,3000,0
210000,2,2,1,28,693,2657,1
300000,2,1,2,28,80385,3000,0
200000,1,3,1,65,121028,3664,0
220000,1,2,2,29,161971,6435,0
90000,2,3,1,45,636,1012,0
210000,2,2,1,44,69923,4000,0
500000,1,1,2,31,106200,213405,0
160000,2,1,2,33,16533,1787,0
140000,2,1,1,47,137585,5000,0
120000,2,1,1,42,46061,6000,0
80000,1,2,2,46,49351,2204,0
240000,2,2,1,38,0,0,0
170000,2,1,2,30,59198,4000,0
30000,1,2,2,38,10900,7002,0
260000,2,1,1,31,37705,2000,0
400000,1,1,1,34,0,0,0
500000,2,2,1,31,13650,2000,0
100000,2,1,2,32,7706,1679,1
240000,1,1,1,39,156115,25043,0
10000,1,3,1,53,10344,0,0
80000,2,2,1,36,1150,390,0
60000,1,2,2,28,25023,1500,0
200000,2,1,2,38,0,0,0
260000,2,2,2,41,2312,199485,1
260000,2,2,1,39,133400,0,1
260000,1,1,2,30,1488,496,0
300000,1,1,1,34,-574,6600,0
310000,2,2,2,27,24343,389,0
140000,2,1,1,32,40679,1500,0
200000,2,2,1,50,0,0,1
230000,1,2,1,39,326,324,0
50000,1,2,2,27,49045,2000,0
180000,2,2,1,29,53115,1100,0
100000,1,1,2,26,53078,3000,0
80000,2,2,1,49,331,461,1
350000,2,1,2,39,9364,3948,0
140000,2,2,2,32,0,1047,1
360000,2,1,2,29,35311,20000,0
10000,1,6,2,47,738,0,0
130000,2,1,2,25,950,0,0
320000,1,1,1,41,203332,30000,0
180000,2,2,1,34,149618,11800,1
180000,2,1,1,39,0,0,0
150000,2,2,1,39,151741,0,1
80000,1,2,2,27,26412,13000,0
70000,1,1,2,50,21385,1000,0
150000,1,2,1,66,145253,4820,0
480000,2,3,1,36,7000,7000,0
50000,2,3,2,45,0,0,0
100000,2,1,2,28,281,0,1
50000,2,3,2,26,28864,1032,0
280000,1,1,2,28,42347,1000,0
20000,2,2,1,48,1735,0,0
30000,1,3,1,50,0,0,1
70000,2,2,1,38,0,0,0
30000,1,3,2,59,0,0,0
200000,2,1,1,64,0,0,0
210000,1,1,2,30,599,0,0
210000,2,1,1,66,93998,3483,0
470000,1,1,1,39,21158,5013,0
50000,1,2,2,38,17694,4000,0
240000,2,2,1,37,93229,3000,0
60000,1,3,1,38,30152,0,1
100000,2,2,1,33,60897,4200,0
200000,2,2,2,25,122695,4500,0
130000,1,1,1,58,150,870,0
50000,1,2,2,24,19683,687,0
300000,2,1,2,34,0,0,1
210000,1,1,2,32,197,0,0
70000,1,1,2,27,69846,2700,0
100000,2,3,2,49,17211,2000,0
30000,2,2,1,25,11550,0,0
200000,1,1,2,30,-30895,85820,0
360000,1,2,1,36,5677,8503,0
20000,1,2,2,24,20037,393,1
150000,2,1,2,32,95780,99983,1
750000,2,1,2,28,409483,3080,0
100000,1,2,2,24,77386,4000,0
300000,1,2,1,36,57556,3500,1
90000,2,2,2,55,35628,1320,0
50000,1,2,2,28,13803,0,0
120000,2,2,1,48,74622,12,0
120000,2,2,1,39,0,0,0
30000,1,2,1,42,22055,816,1
220000,1,2,1,43,83885,3500,0
180000,2,2,2,31,0,0,1
20000,1,3,2,52,0,0,1
140000,2,2,2,26,139207,2,0
400000,2,2,1,46,163837,37345,0
180000,2,1,2,27,13138,12174,0
340000,2,2,1,36,0,17386,0
250000,1,3,2,46,50338,1182,0
50000,2,2,1,50,11587,1000,0
220000,2,1,2,24,57993,2339,0
400000,1,2,2,35,71541,1256,0
320000,2,1,1,37,2675,3651,0
260000,2,2,1,40,2788,3675,0
350000,1,1,1,42,6449,18,0
30000,1,2,2,34,25408,1100,0
10000,1,2,2,24,5001,100,1
50000,2,2,2,23,0,0,0
30000,2,3,2,23,30065,665,0
350000,1,1,2,35,23080,5004,0
410000,1,1,1,37,3877,1249,0
130000,2,3,1,35,384,1446,0
80000,2,3,2,28,69685,2500,0
380000,2,2,1,51,1297,1618,0
320000,2,1,1,42,256525,6883,0
20000,1,1,2,23,5550,600,1
50000,1,2,2,32,19214,612,0
30000,1,2,2,25,23531,24,0
50000,1,2,2,24,46275,2000,0
50000,1,2,2,41,15847,3000,0
50000,1,2,1,51,17688,614,0
200000,1,1,2,27,2583,1000,0
80000,1,2,2,29,35708,5000,0
20000,2,3,3,53,18046,2615,0
180000,2,2,2,28,0,0,0
230000,2,1,2,33,62237,5000,0
180000,2,2,2,33,90,8856,0
90000,2,2,2,23,47625,1700,1
20000,1,2,2,23,1200,0,1
100000,1,2,2,32,0,0,1
60000,1,3,2,44,37416,1466,0
130000,2,2,2,35,50252,1900,1
50000,2,2,1,55,29368,1000,1
70000,2,1,2,23,11895,2600,0
360000,2,2,2,53,658,532,0
20000,1,1,2,22,14444,300,1
20000,1,3,2,34,0,0,1
440000,2,3,2,36,27812,623,0
400000,1,1,1,41,5434,14115,0
170000,2,1,2,29,25167,1000,0
200000,1,2,1,32,0,0,0
220000,2,1,1,41,10273,511,0
280000,2,2,1,31,1000,145,0
360000,1,1,2,29,32245,3000,0
20000,1,2,1,51,18688,1200,0
290000,2,1,1,44,681,446,0
380000,2,2,1,33,45038,10000,0
180000,1,1,2,28,4054,2000,0
120000,2,1,2,26,831,6000,0
50000,2,2,2,27,18563,638,0
20000,1,1,1,48,15242,533,1
20000,1,2,2,25,12088,0,0
170000,2,2,2,29,168507,6100,0
180000,2,2,2,24,270,0,0
200000,1,1,2,36,0,686,0
200000,1,2,1,55,196057,5000,1
360000,2,1,2,26,10845,5398,1
10000,2,2,2,26,8905,303,0
60000,2,2,1,60,62149,0,0
40000,2,2,1,24,30889,3000,1
100000,1,2,2,39,8844,3000,0
50000,2,2,2,23,44986,3500,0
300000,1,1,2,29,332,0,0
110000,1,3,2,29,105553,3000,1
120000,1,1,1,37,8788,3000,0
150000,1,2,1,45,63889,4000,0
230000,2,2,2,30,846,0,0
180000,2,2,1,35,316,314,0
320000,2,2,2,33,5824,48366,0
80000,2,1,2,23,189,2597,0
160000,2,1,2,29,1394,700,0
50000,2,2,2,23,39014,1452,1
180000,1,2,2,26,859,1008,0
110000,1,3,2,26,36823,1500,0
150000,1,1,2,32,6106,3779,0
210000,2,3,1,52,56188,20000,0
10000,1,2,2,43,1308,0,1
30000,2,2,2,22,150,860,0
450000,2,1,2,36,412,3146,1
110000,2,1,2,25,25417,1000,0
270000,2,2,1,37,70158,2200,0
50000,2,3,1,46,49000,4200,0
100000,2,3,3,43,40653,1506,0
360000,2,2,2,30,0,0,0
110000,2,2,1,32,79251,2935,1
180000,2,3,2,55,42641,1580,0
230000,2,1,1,34,210077,7600,0
20000,2,3,1,41,10102,374,0
50000,2,1,2,22,47442,2500,1
10000,1,3,2,31,6087,1000,0
320000,1,1,1,46,3743,12820,0
280000,2,1,2,26,36334,99334,0
20000,1,2,1,28,19965,4000,0
70000,1,2,2,36,25777,1000,0
80000,2,2,2,36,54748,2200,0
200000,2,1,2,25,1194,0,0
30000,1,2,2,24,29813,0,0
100000,2,2,1,41,0,0,1
110000,1,1,2,26,50528,3000,0
300000,2,1,1,33,1322,5956,0
300000,2,2,1,31,98325,3307,0
340000,2,1,2,29,41658,1400,0
270000,1,1,1,37,396,396,1
100000,1,2,2,26,11750,1000,0
50000,1,1,1,33,4220,0,0
360000,2,2,1,40,288740,10000,0
90000,2,2,1,49,48433,1941,0
140000,1,2,1,42,65911,10000,0
150000,2,1,2,28,10249,2034,0
50000,1,3,2,34,5770,19627,0
30000,2,3,2,26,29201,2000,1
230000,2,2,1,54,0,1740,0
240000,2,2,1,40,1306,0,1
200000,2,1,1,44,17480,76220,0
330000,1,2,1,42,106172,63750,0
110000,1,1,1,29,41295,1179,0
200000,2,3,1,54,117902,4000,0
50000,2,2,3,46,36827,2000,0
70000,2,1,2,27,70027,2600,0
360000,2,2,1,59,0,0,1
50000,2,2,2,54,9733,500,1
80000,2,3,2,28,0,0,0
200000,2,2,1,69,88964,3303,0
50000,1,2,2,27,18538,666,1
30000,1,1,2,27,0,0,0
390000,2,1,2,31,162444,5000,1
380000,2,1,1,42,29326,326,1
20000,2,2,1,46,20702,0,1
80000,2,2,2,31,16221,500,1
50000,2,2,1,49,17246,1500,0
50000,2,1,1,25,8482,1000,0
200000,1,2,2,44,541,541,0
100000,1,3,2,28,31558,63000,1
180000,1,1,2,31,0,3642,0
120000,2,2,2,27,2819,8638,0
390000,2,2,2,31,1826,3706,0
250000,2,2,1,37,9300,14154,0
350000,1,2,1,47,276594,9500,1
70000,2,2,2,30,68863,2859,0
210000,2,1,2,33,0,0,0
180000,1,1,2,29,16696,3069,0
80000,1,1,2,25,390,390,1
120000,2,3,2,26,884,1000,0
210000,2,1,1,23,31356,1500,1
20000,1,2,1,38,20000,0,0
150000,2,1,1,38,2040,13061,1
390000,1,1,1,38,35040,13000,0
310000,2,1,2,36,13125,16233,0
230000,2,1,2,27,16611,1500,0
90000,2,2,1,51,12895,455,0
140000,1,1,2,29,17327,5000,0
150000,2,1,2,28,79941,3500,0
130000,1,2,2,27,0,0,0
210000,2,1,2,27,35432,0,0
100000,2,1,2,25,0,0,0
150000,1,5,1,36,145065,5500,0
200000,2,1,2,29,45182,1700,0
80000,2,2,2,27,81271,3100,0
230000,1,1,2,27,394,3214,0
50000,1,2,3,37,9390,390,0
260000,2,2,2,33,120361,3701,0
110000,1,2,2,23,49676,2000,0
20000,1,3,1,56,14412,500,0
360000,2,2,1,42,2408,0,0
160000,1,1,1,36,0,1674,0
10000,1,2,2,35,5555,3094,0
150000,1,1,1,31,132072,0,1
500000,1,1,1,35,0,0,1
500000,1,1,1,69,3579,2053,0
360000,2,2,2,28,247,12000,0
50000,2,1,2,28,9904,147,0
270000,2,1,1,35,104447,3000,0
10000,2,3,1,58,9173,1323,0
30000,2,2,1,29,24244,2000,0
80000,2,3,1,30,-357,0,0
360000,2,2,1,27,156,12508,0
120000,2,1,2,26,87413,3500,0
400000,2,2,2,35,211925,5022,1
500000,2,2,2,26,29371,1007,0
140000,1,3,1,54,1895,1822,0
110000,1,2,2,27,40970,1500,0
30000,1,2,2,34,29674,5000,0
140000,2,1,1,56,100062,3521,0
150000,2,3,1,39,121786,5030,0
280000,1,3,1,37,195774,5001,1
20000,1,3,1,45,17203,4166,0
340000,2,3,1,36,82516,10000,0
60000,1,2,2,25,17472,603,1
20000,1,1,1,62,0,0,0
50000,2,1,2,25,9700,300,0
200000,2,2,1,35,79597,3000,0
180000,2,1,2,30,33679,3500,0
240000,2,1,1,34,46551,1263,0
360000,1,2,2,32,9631,190,0
50000,2,2,1,26,19127,641,0
100000,1,3,2,50,-1465,62121,0
80000,2,3,2,26,0,0,1
50000,2,3,1,32,46774,3285,1
420000,2,3,2,27,130976,5016,1
190000,2,1,1,35,153223,10000,0
180000,2,2,1,33,7847,1000,0
40000,2,1,2,22,0,0,1
50000,1,2,2,43,48385,0,1
10000,1,2,2,23,2400,0,1
200000,2,1,2,39,137809,5000,0
120000,1,3,1,39,34315,18125,0
100000,2,2,1,48,46785,1668,0
100000,2,1,2,24,0,0,0
360000,1,1,2,29,0,0,0
100000,2,2,1,28,782,0,1
290000,2,2,1,49,5392,5039,1
240000,1,1,2,34,2745,1000,0
290000,2,2,1,37,59219,93600,0
500000,2,2,2,33,4757,1647,0
50000,1,2,1,32,16070,1600,1
220000,2,2,2,30,16657,1210,0
20000,1,2,1,44,19390,390,1
420000,2,2,1,36,103481,15059,0
100000,2,1,2,29,80945,0,0
230000,2,1,1,43,3162,0,1
50000,2,2,1,53,380,0,1
70000,1,1,1,42,125255,4545,0
180000,1,1,2,31,900,946,0
90000,1,1,2,27,3091,5943,0
50000,1,2,2,24,29941,1199,0
50000,2,3,2,22,9697,350,0
60000,2,1,2,26,40048,1481,0
50000,2,3,2,41,26541,1500,1
300000,2,1,1,58,0,6860,0
30000,2,1,2,36,0,0,1
10000,1,1,2,25,6951,1149,0
70000,1,1,2,30,-1000,0,0
160000,1,2,2,32,49404,2000,0
260000,1,2,2,30,7093,3000,0
360000,1,1,2,39,36290,30092,0
60000,2,3,1,30,21454,1300,0
180000,2,2,2,39,0,2070,0
40000,2,2,2,23,33441,1400,1
160000,1,2,2,36,836,836,0
610000,2,1,2,35,409912,3600,0
50000,2,3,2,35,12602,613,0
320000,1,1,1,48,221730,7900,1
150000,1,1,2,29,141711,138195,0
170000,1,1,1,36,1925,2105,0
500000,1,2,1,53,7440,8259,0
200000,1,2,1,57,390,390,0
290000,2,1,2,27,90447,3000,0
40000,2,2,2,53,16568,209,0
300000,2,1,2,30,0,2215,0
50000,1,3,2,32,43481,1446,1
20000,1,2,2,29,13491,2000,0
30000,2,2,1,22,29686,3846,0
140000,1,2,2,34,103840,4100,0
80000,1,2,1,32,4030,6030,0
260000,2,2,2,35,210,48000,0
130000,2,1,2,27,-1410,0,1
380000,2,3,2,39,103740,15000,0
200000,1,2,1,36,0,0,0
50000,2,3,1,46,9396,1000,0
50000,1,1,2,25,9178,4,0
90000,2,2,1,26,0,2808,0
20000,1,1,2,25,1000,0,1
140000,2,2,1,26,23784,5000,0
30000,1,3,3,45,25798,1000,0
230000,1,1,2,28,2455,1285,0
100000,1,3,1,36,17178,2000,1
240000,2,1,2,46,2267,3074,0
200000,1,1,1,36,0,0,1
80000,1,1,2,26,47829,1708,0
360000,1,1,1,56,5103,0,0
150000,1,2,2,37,40448,5000,0
130000,1,2,2,27,33035,1663,0
30000,2,2,1,56,16540,0,0
250000,1,1,2,33,55573,5200,0
500000,1,1,1,42,286836,12200,1
30000,1,2,3,43,17327,1000,1
390000,1,1,1,41,182864,0,1
390000,2,1,2,27,87112,10000,0
360000,1,2,2,37,10,1000,0
90000,2,2,1,25,36337,1114,0
100000,2,3,1,35,52991,2000,0
30000,1,3,1,31,0,0,0
160000,1,3,2,25,0,0,0
20000,1,1,2,26,8380,813,0
240000,2,1,2,36,4178,5000,0
80000,1,1,2,26,67122,2700,1
30000,2,2,2,22,29541,2000,0
150000,1,2,1,45,79150,5000,0
160000,2,2,2,28,104677,6100,0
20000,2,1,1,58,15000,0,0
230000,1,1,1,45,30277,1012,0
